637	6,6,7,4,4,5,3,3,8,6
638	3,9,1,3,5,4,4,8,3,1
639	1,8,8,9,2,1,2,3,6,1
640	2,7,9,1,3,9,6,2,1,9
641	8,3,1,4,5,6,8,6,8,4
642	5,3,2,6,3,8,9,5,1,1
643	1,3,5,1,1,1,1,1,3,5
644	2,8,4,4,4,2,5,7,8,8
645	9,5,4,9,6,5,7,7,6,6
646	8,4,4,8,9,2,1,8,5,6
647	4,3,8,1,2,1,1,7,1,2
648	5,5,5,8,7,8,4,7,8,9
649	4,6,1,9,5,7,7,1,9,8
650	4,1,4,7,9,1,4,9,1,1
651	8,9,9,1,2,6,3,3,4,2
652	2,6,5,2,1,3,8,7,8,4
653	1,1,5,4,9,7,2,1,1,7
654	4,1,4,1,6,4,9,7,2,1
655	9,6,7,2,5,6,3,1,3,1
656	2,4,1,8,5,4,8,2,1,8
657	3,3,3,5,1,4,6,1,1,1
658	5,8,3,6,2,4,1,2,5,8
659	5,5,7,9,1,1,6,9,1,4
660	4,4,7,9,4,1,5,3,8,3
661	1,3,9,7,6,6,5,4,8,4
662	8,9,6,7,8,5,4,5,7,8
663	1,4,4,7,8,5,1,7,3,6
664	2,1,5,2,1,5,5,1,1,2
665	3,7,9,6,3,8,9,7,6,1
666	1,1,4,8,5,1,4,1,9,3
667	7,2,1,3,4,9,1,1,6,5
668	1,7,6,1,1,5,3,3,1,8
669	8,9,1,1,5,1,7,5,1,2
670	9,4,1,5,7,7,6,5,5,1
671	1,8,8,1,4,5,2,2,3,7
672	5,2,2,5,6,9,4,4,1,1
673	1,1,9,3,1,1,8,7,8,4
674	1,2,5,7,8,9,6,1,1,5
675	8,1,1,4,7,8,2,2,1,5
676	5,8,8,6,1,1,5,1,9,1
677	5,6,9,1,7,6,9,4,2,5
678	5,4,1,9,6,1,3,3,1,5
679	8,9,9,8,5,1,8,1,9,7
680	7,2,1,5,7,6,3,3,1,3
681	2,3,4,3,9,1,1,5,4,5
682	5,3,9,2,6,2,8,2,3,8
683	2,4,8,4,5,7,1,1,8,3
684	4,9,7,6,2,6,8,5,1,1
685	5,1,4,5,2,1,8,3,3,1
686	9,2,4,4,1,2,3,6,2,1
687	7,4,9,6,4,7,1,5,5,1
688	4,8,6,3,9,1,1,9,7,8
689	7,1,6,8,4,6,6,2,4,9
690	6,1,6,1,1,2,8,2,9,6
691	3,5,3,2,1,9,6,5,7,5
692	1,2,7,7,8,9,7,7,5,8
693	7,5,4,4,6,3,1,2,9,6
694	1,9,7,3,9,5,5,9,9,3
695	1,9,1,4,3,6,7,2,3,1
696	7,1,7,6,1,4,9,8,3,5
697	7,1,2,9,7,6,6,6,7,2
698	8,9,8,6,4,5,1,2,1,8
699	6,3,6,1,2,5,2,6,1,8
700	5,7,1,1,4,1,8,7,1,5
701	3,5,1,4,1,8,2,2,3,2
702	2,8,2,1,5,1,6,3,6,1
703	3,1,6,6,5,1,7,2,7,4
704	4,1,8,8,8,3,1,6,1,6
705	5,4,3,1,2,4,4,5,4,7
706	2,1,7,2,8,1,7,5,4,1
707	2,8,2,2,5,7,5,2,7,1
708	1,1,7,1,8,6,4,2,8,1
709	9,3,2,7,3,9,7,4,8,7
710	4,1,4,1,1,5,1,2,1,8
711	9,9,9,4,5,2,5,2,2,1
712	2,1,1,5,2,9,1,6,8,1
713	4,4,1,2,2,2,9,1,6,8
714	6,3,2,2,7,2,2,1,6,3
715	1,7,1,3,7,9,1,9,9,8
716	1,6,9,3,6,1,7,5,1,6
717	8,6,1,1,1,1,4,4,8,6
718	7,6,1,1,6,3,4,6,5,5
719	4,8,4,4,7,3,9,4,1,8
720	5,4,9,3,5,4,8,6,2,1
721	7,7,1,7,1,1,2,3,5,3
722	1,6,3,7,2,4,9,4,8,1
723	7,8,7,8,3,1,6,2,6,7
724	1,7,6,4,7,8,4,4,6,1
725	1,5,3,3,4,5,7,3,6,4
726	2,1,7,1,1,5,6,9,9,1
727	7,9,9,5,8,7,5,4,6,2
728	6,1,6,9,1,9,9,2,8,8
729	7,6,2,1,4,5,1,1,1,1
730	5,1,7,1,2,6,5,1,1,7
731	2,2,7,7,5,6,4,6,2,4
732	1,1,9,5,1,8,3,1,3,3
733	3,1,9,2,1,6,2,7,3,2
734	8,1,8,1,7,8,5,2,9,2
735	2,6,8,3,8,3,1,5,1,2
736	7,3,9,5,3,8,8,3,8,3
737	7,1,5,4,7,8,1,3,6,1
738	3,9,1,5,3,7,4,9,9,3
739	1,1,4,6,3,5,3,1,3,2
740	4,6,8,7,1,9,6,5,3,9
741	3,7,3,6,3,8,7,5,1,6
742	9,6,3,6,8,2,3,5,6,1
743	9,1,6,8,1,2,4,5,1,5
744	1,2,7,7,1,1,5,6,7,6
745	9,3,3,1,3,4,3,6,5,8
746	6,3,1,7,4,7,5,2,1,5
747	1,1,3,2,1,5,9,2,6,4
748	6,1,4,7,1,1,8,9,7,2
749	9,1,3,8,1,2,8,9,6,6
750	2,9,7,7,8,3,7,1,3,4
751	6,1,6,1,5,2,5,8,8,1
752	4,3,9,2,5,3,6,7,5,9
753	7,8,6,9,3,4,7,3,5,9
754	1,1,1,2,1,3,6,1,1,3
755	5,7,1,6,6,4,7,2,2,9
756	7,5,1,7,1,4,1,9,8,5
757	7,8,1,5,7,1,8,1,2,9
758	9,9,4,1,5,2,2,9,2,8
759	6,9,9,5,9,7,8,1,9,9
760	1,6,4,9,8,1,2,8,6,4
761	2,4,7,8,7,6,9,2,5,6
762	7,4,3,9,2,5,2,3,7,6
763	5,6,4,4,8,9,5,6,1,5
764	4,1,1,1,7,8,6,2,1,3
765	1,1,1,7,6,8,1,8,8,1
766	9,1,1,2,5,8,2,5,6,3
767	7,3,9,3,1,1,8,2,8,1
768	2,3,6,9,2,3,9,1,7,7
769	2,6,1,4,3,6,9,5,2,6
770	9,3,6,1,3,3,1,8,6,3
771	6,6,3,3,4,4,7,7,2,3
772	8,8,2,9,5,1,4,5,6,9
773	6,4,1,9,9,5,5,6,6,8
774	3,9,4,7,6,7,4,8,5,7
775	2,7,3,2,9,6,6,8,5,2
776	1,8,2,3,2,2,3,2,3,6
777	1,1,1,2,6,1,4,5,2,2
778	1,1,5,1,4,9,5,1,6,1
779	1,9,5,4,3,1,8,5,9,9
780	1,8,7,1,2,5,1,9,8,1
781	3,2,2,1,8,3,3,1,3,9
782	2,3,1,7,2,7,4,4,2,2
783	3,1,8,8,7,9,7,3,2,7
784	1,4,8,2,1,5,9,1,7,8
785	5,4,7,1,2,1,5,6,6,1
786	2,9,6,2,1,4,1,6,3,1
787	9,4,9,6,5,1,6,1,3,6
788	5,1,9,6,1,3,4,1,2,5
789	4,1,2,1,1,2,5,1,5,8
790	1,1,4,3,8,2,9,6,9,5
791	3,1,4,3,6,9,7,3,1,5
792	1,9,2,7,5,5,4,1,2,1
793	8,7,6,1,7,1,7,6,5,3
794	1,8,3,1,4,6,9,2,9,1
795	6,9,7,1,5,1,2,9,1,8
796	9,3,1,7,2,4,1,3,8,1
797	4,9,1,5,3,2,1,6,5,4
798	9,7,1,4,4,1,5,3,4,7
799	5,6,2,8,4,6,1,1,5,9
800	8,1,1,7,9,1,3,9,2,3
801	4,5,9,8,3,5,6,6,4,8
802	2,4,7,8,7,4,7,4,3,5
803	9,3,1,8,9,5,4,9,3,1
804	2,9,6,1,1,3,3,9,4,5
805	2,6,8,3,1,8,7,6,1,1
806	4,6,9,2,9,5,8,2,4,3
807	1,6,3,2,2,2,7,5,9,7
808	4,9,2,7,1,7,5,3,2,1
809	1,1,2,8,6,6,1,2,4,8
810	9,5,8,7,1,2,5,7,9,9
811	4,1,5,4,1,1,1,6,6,1
812	6,6,3,4,5,6,3,5,5,3
813	5,3,7,1,6,2,7,2,7,1
814	1,5,4,1,2,9,1,6,3,1
815	9,2,2,6,4,2,7,5,5,5
816	5,3,6,6,3,3,7,7,9,6
817	3,7,9,2,2,8,1,7,6,1
818	9,5,5,5,3,1,5,3,1,6
819	2,6,9,9,7,7,8,1,8,1
820	2,8,3,1,1,2,6,5,2,9
821	3,1,5,1,5,9,5,5,2,6
822	7,1,5,1,6,1,5,2,1,4
823	4,9,3,9,5,2,9,7,5,9
824	1,2,9,3,5,1,9,8,1,3
825	8,8,1,8,5,9,9,4,7,1
826	6,9,2,4,3,9,1,8,4,7
827	1,4,8,5,5,8,6,1,1,7
828	3,9,1,1,1,9,1,8,6,4
829	9,1,7,3,4,5,8,3,1,7
830	1,7,7,6,5,1,6,1,2,3
831	8,1,3,1,5,1,8,8,3,8
832	1,5,1,1,1,4,3,7,4,7
833	9,4,1,3,2,3,6,4,4,3
834	8,3,4,2,7,5,4,3,6,4
835	3,4,4,3,5,3,1,2,9,2
836	7,8,4,9,1,1,6,1,2,4
837	3,5,6,3,3,3,1,9,9,1
838	8,5,1,1,8,6,6,6,9,4
839	8,2,8,1,1,9,2,5,1,1
840	4,9,9,6,7,1,5,4,9,9
841	1,7,7,4,3,7,3,8,8,5
842	9,4,7,9,1,2,5,7,4,1
843	1,1,7,9,8,4,3,4,1,4
844	8,4,6,1,1,2,9,1,3,9
845	6,9,3,3,1,1,6,2,1,5
846	1,2,9,5,8,3,7,9,6,9
847	2,5,9,9,6,3,4,7,1,2
848	7,9,7,2,7,3,5,4,1,8
849	1,1,3,3,8,3,7,6,7,1
850	7,8,9,9,6,5,4,8,2,5
851	5,1,6,4,3,3,3,8,6,1
852	2,1,4,1,9,3,7,1,3,1
853	7,9,3,7,7,1,6,9,7,2
854	1,9,4,8,4,3,5,5,3,4
855	5,3,2,8,4,1,7,5,7,2
856	4,6,7,8,8,7,6,7,9,3
857	2,9,1,1,9,1,7,9,3,9
858	8,7,2,1,4,3,4,8,8,1
859	2,9,1,8,5,4,1,9,1,2
860	3,1,1,5,5,3,6,6,5,2
861	7,9,6,4,2,7,4,9,3,8
862	1,5,4,2,7,5,9,1,7,1
863	7,2,6,5,6,9,1,1,8,9
864	8,6,4,7,5,4,1,8,4,1
865	9,9,6,3,7,8,3,1,4,6
866	2,1,8,6,3,2,9,6,6,8
867	7,9,2,1,1,6,6,3,5,1
868	7,5,8,5,2,1,6,8,8,1
869	9,1,1,7,1,6,9,8,2,8
870	6,7,2,3,7,7,9,8,3,1
871	7,9,7,8,8,6,1,1,1,7
872	5,5,6,8,5,5,2,3,9,5
873	1,8,1,1,6,8,2,8,5,4
874	2,1,9,2,1,5,4,6,7,1
875	2,4,7,8,5,5,3,8,4,3
876	2,1,3,4,4,6,1,1,9,1
877	1,3,8,4,6,9,3,6,1,4
878	2,7,6,6,7,4,4,1,2,5
879	4,4,9,1,3,7,5,3,4,9
880	3,4,6,4,4,2,1,3,9,3
881	7,1,1,4,4,3,1,8,9,3
882	2,6,8,7,6,7,5,9,2,4
883	4,4,6,8,5,9,6,9,7,4
884	4,1,2,4,1,6,7,2,2,1
885	5,1,8,9,7,2,4,8,3,1
886	2,8,1,1,8,9,2,4,6,9
887	9,1,7,3,6,8,1,6,8,5
888	5,5,3,1,7,8,3,6,6,9
889	2,4,4,2,1,4,9,1,5,6
890	1,6,7,4,4,6,5,4,4,1
891	1,5,8,1,2,6,7,6,5,3
892	4,5,4,4,8,8,1,9,3,7
893	6,2,6,5,1,8,4,3,1,5
894	9,1,1,8,4,2,9,3,7,7
895	4,5,5,1,8,3,3,8,8,7
896	2,3,1,2,7,1,8,2,6,6
897	1,2,2,4,2,3,2,1,1,9
898	1,1,1,3,9,3,8,5,8,7
899	6,1,2,1,1,2,1,2,3,5
900	3,8,6,1,3,1,8,4,2,6
901	6,2,7,7,9,4,1,8,2,5
902	1,7,5,5,9,7,4,3,6,4
903	4,1,7,3,6,6,6,4,5,1
904	1,5,7,8,7,1,2,1,3,2
905	7,7,4,8,3,3,2,6,9,1
906	3,2,2,3,6,3,5,1,6,1
907	1,5,6,3,6,1,3,5,1,1
908	1,3,4,3,4,1,2,4,6,2
909	5,1,7,2,1,2,7,4,7,7
910	8,3,1,5,1,4,6,7,1,2
911	1,5,7,4,1,8,1,6,8,7
912	6,9,1,8,9,8,8,6,2,2
913	5,8,1,1,1,1,2,6,7,8
914	9,1,9,3,5,6,9,3,5,3
915	4,5,8,3,9,7,7,1,8,1
916	3,4,7,1,8,5,6,1,3,1
917	6,6,3,7,4,5,1,5,1,1
918	6,5,1,5,9,1,1,7,5,6
919	7,1,5,1,6,2,9,3,8,7
920	9,7,1,7,1,2,5,1,2,1
921	9,6,2,4,6,4,2,9,9,2
922	9,7,5,7,1,4,3,8,1,4
923	3,2,6,4,9,4,9,9,1,3
924	5,5,7,7,5,6,6,3,2,4
925	9,3,9,8,1,9,2,4,1,1
926	6,2,5,8,4,7,1,4,4,7
927	6,4,8,8,6,6,1,8,6,9
928	3,4,5,1,2,5,3,7,4,2
929	9,2,5,1,7,6,9,4,7,1
930	7,3,4,9,6,8,5,3,3,2
931	1,9,6,3,2,8,1,8,6,2
932	1,6,4,9,8,1,4,2,9,9
933	6,6,7,8,5,7,5,4,5,3
934	3,8,8,3,8,3,6,1,3,3
935	6,7,8,3,2,1,6,1,6,5
936	4,6,9,1,4,1,8,1,7,8
937	8,6,5,1,8,4,5,6,1,5
938	4,8,3,6,9,2,8,9,3,9
939	3,4,6,9,5,3,7,1,2,7
940	7,8,6,2,6,2,5,1,8,7
941	8,3,8,7,4,3,3,6,8,6
942	6,4,9,4,5,6,1,7,1,6
943	4,1,1,1,1,3,2,3,7,6
944	3,2,5,1,9,4,2,7,6,7
945	3,9,6,2,1,9,1,3,1,7
946	1,2,6,1,8,5,7,1,1,8
947	1,4,1,4,5,9,7,3,6,1
948	1,1,1,9,2,6,1,4,5,2
949	1,3,1,1,1,3,9,1,6,8
950	9,8,2,2,7,2,8,1,5,4
951	2,4,2,1,8,1,3,9,3,6
952	8,1,1,8,1,5,8,1,1,7
953	7,4,2,3,8,6,9,2,1,7
954	2,6,5,5,5,8,1,4,1,1
955	2,5,2,4,1,3,2,7,1,6
956	5,7,3,2,4,9,9,1,8,1
957	5,7,9,2,1,1,1,1,8,5
958	5,6,6,3,8,3,9,1,6,3
959	2,2,1,6,2,8,6,7,9,9
960	2,8,6,1,6,7,6,9,9,1
961	7,7,4,1,1,6,3,3,7,9
962	4,1,7,4,2,6,6,7,7,5
963	8,7,4,4,8,9,2,3,6,3
964	8,1,1,8,1,1,4,1,3,8
965	3,2,1,8,3,3,9,7,9,4
966	5,9,2,6,9,4,2,5,5,3
967	6,8,1,5,1,2,5,6,5,1
968	7,2,6,5,1,7,9,8,2,8
969	2,7,4,7,7,9,3,1,5,7
970	5,5,7,3,5,1,7,7,9,9
971	2,2,1,6,4,3,2,2,9,6
972	1,3,1,1,6,4,7,8,3,1
973	6,4,4,1,5,9,7,8,7,1
974	7,1,3,1,7,7,3,1,3,9
975	6,4,5,5,8,6,4,1,2,1
976	8,3,1,2,1,5,9,3,1,4
977	1,3,1,9,4,1,7,1,3,7
978	8,4,7,6,4,7,9,3,4,8
979	7,7,7,3,1,3,8,9,1,8
980	4,8,3,1,1,9,4,4,2,1
981	6,2,9,1,7,5,7,9,4,2
982	1,1,3,8,3,4,5,4,1,3
983	5,8,4,1,8,8,2,7,2,5
984	5,6,2,6,2,9,7,5,3,5
985	5,3,7,2,7,1,9,1,2,4
986	4,3,3,8,1,1,7,1,1,1
987	6,5,3,8,7,8,4,6,3,4
988	8,9,5,2,5,1,7,1,1,7
989	6,2,2,1,2,2,2,8,5,4
990	1,7,5,3,9,4,7,8,4,5
991	8,6,7,1,8,1,2,8,2,4
992	9,1,4,2,1,7,4,7,5,1
993	5,5,5,1,8,7,5,2,9,8
994	7,9,5,8,6,9,2,5,2,6
995	6,2,8,1,8,5,4,3,9,8
996	7,3,3,1,6,6,6,3,6,1
997	1,8,6,8,9,9,1,7,1,1
998	1,8,3,6,8,2,2,1,6,4
999	2,1,3,9,4,9,7,9,2,7
1000	9,9,6,6,9,9,3,1,6,8
